track_id,type_position,type,position,upper_lower,event_start_s,event_end_s,noisy,fold_conf_1,fold_conf_2,fold_conf_3,fold_conf_4,fold_conf_5,fold_conf_6
53051,HD-S5B-R3E,HD,S5B-R3E,two-floors-above,1.94,2.74,1,3,3,test,3,3,3
53052,HD-S5B-R3E,HD,S5B-R3E,two-floors-above,1.33,1.99,0,4,4,test,4,4,4
53053,HD-S5B-R3E,HD,S5B-R3E,two-floors-above,2.27,2.8,0,5,5,test,5,5,5
53054,HD-S5B-R3E,HD,S5B-R3E,two-floors-above,2.31,2.9,0,1,1,test,1,1,1
53055,HD-S5B-R3E,HD,S5B-R3E,two-floors-above,1.04,1.58,0,2,2,test,2,2,2
53056,HD-S5B-R3E,HD,S5B-R3E,two-floors-above,1.51,2.31,0,3,3,test,3,3,3
53057,HD-S5B-R3E,HD,S5B-R3E,two-floors-above,2.52,3.08,0,4,4,test,4,4,4
53058,HD-S5B-R3E,HD,S5B-R3E,two-floors-above,1.11,1.9,0,5,5,test,5,5,5
54000,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.02,2.5,0,1,1,test,1,1,1
54001,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.97,2.47,0,2,2,test,2,2,2
54002,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.14,2.5,0,3,3,test,3,3,3
54003,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.56,2.98,0,4,4,test,4,4,4
54004,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.62,2.15,0,5,5,test,5,5,5
54005,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.06,2.5,0,1,1,test,1,1,1
54006,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.46,2.88,0,2,2,test,2,2,2
54007,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.72,2.15,0,3,3,test,3,3,3
54008,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.99,2.33,0,4,4,test,4,4,4
54009,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.6,2,0,5,5,test,5,5,5
54010,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.37,2.8,0,1,1,test,1,1,1
54011,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.06,2.48,0,2,2,test,2,2,2
54012,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.87,2.23,1,3,3,test,3,3,3
54013,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.1,2.56,1,4,4,test,4,4,4
54014,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.56,1.98,0,5,5,test,5,5,5
54015,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.76,2.15,0,1,1,test,1,1,1
54016,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.99,2.4,0,2,2,test,2,2,2
54017,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.59,2.1,0,3,3,test,3,3,3
54018,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.62,3.05,0,4,4,test,4,4,4
54019,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,3.07,3.5,0,5,5,test,5,5,5
54020,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.96,2.35,0,1,1,test,1,1,1
54021,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.2,2.58,0,2,2,test,2,2,2
54022,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.58,3,0,3,3,test,3,3,3
54023,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.1,2.58,0,4,4,test,4,4,4
54024,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.12,2.65,0,5,5,test,5,5,5
54025,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.97,2.4,0,1,1,test,1,1,1
54026,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.17,2.6,0,2,2,test,2,2,2
54027,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.17,2.6,0,3,3,test,3,3,3
54028,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.22,2.64,0,4,4,test,4,4,4
54029,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.01,2.45,0,5,5,test,5,5,5
54030,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.64,2.13,0,1,1,test,1,1,1
54031,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.85,2.25,0,2,2,test,2,2,2
54032,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.81,2.26,0,3,3,test,3,3,3
54033,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.95,2.4,0,4,4,test,4,4,4
54034,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.46,2.95,0,5,5,test,5,5,5
54035,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.02,2.42,0,1,1,test,1,1,1
54036,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.23,2.65,0,2,2,test,2,2,2
54037,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.24,2.65,0,3,3,test,3,3,3
54038,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.98,2.42,0,4,4,test,4,4,4
54039,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.72,2.1,0,5,5,test,5,5,5
54040,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,4.05,4.47,0,1,1,test,1,1,1
54041,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.77,2.2,0,2,2,test,2,2,2
54042,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.39,2.77,0,3,3,test,3,3,3
54043,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.03,2.45,0,4,4,test,4,4,4
54044,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.94,2.35,0,5,5,test,5,5,5
54045,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.67,2.08,1,1,1,test,1,1,1
54046,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.13,2.56,0,2,2,test,2,2,2
54047,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.2,2.6,0,3,3,test,3,3,3
54048,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.15,2.55,0,4,4,test,4,4,4
54049,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.97,2.4,0,5,5,test,5,5,5
54050,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.64,2.02,1,1,1,test,1,1,1
54051,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.87,2.17,0,2,2,test,2,2,2
54052,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.89,2.3,0,3,3,test,3,3,3
54053,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.23,2.7,0,4,4,test,4,4,4
54054,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,3.5,3.95,0,5,5,test,5,5,5
54055,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.06,2.44,1,1,1,test,1,1,1
54056,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.61,2.06,0,2,2,test,2,2,2
54057,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,2.2,2.6,0,3,3,test,3,3,3
54058,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,3.07,3.47,0,4,4,test,4,4,4
54059,HH-S5B-R3E,HH,S5B-R3E,two-floors-above,1.73,2.15,0,5,5,test,5,5,5
55000,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.18,2.5,0,1,1,test,1,1,1
55001,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.5,3,0,2,2,test,2,2,2
55002,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.25,2.75,0,3,3,test,3,3,3
55003,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.86,3.02,0,4,4,test,4,4,4
55004,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,0.46,2.62,0,5,5,test,5,5,5
55005,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.02,2.15,0,1,1,test,1,1,1
55006,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.43,4.73,0,2,2,test,2,2,2
55007,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.88,3.25,0,3,3,test,3,3,3
55008,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.77,3.09,0,4,4,test,4,4,4
55009,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.37,2.8,0,5,5,test,5,5,5
55010,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.57,2.36,0,1,1,test,1,1,1
55011,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.23,2.5,0,2,2,test,2,2,2
55012,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.82,3.08,0,3,3,test,3,3,3
55013,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.48,2.81,0,4,4,test,4,4,4
55014,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.99,3.29,1,5,5,test,5,5,5
55015,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.86,3.19,0,1,1,test,1,1,1
55016,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.4,2.51,1,2,2,test,2,2,2
55017,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,0.87,2.14,0,3,3,test,3,3,3
55018,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,2.48,3.82,0,4,4,test,4,4,4
55019,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,2.23,3.45,0,5,5,test,5,5,5
55020,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.75,3,0,1,1,test,1,1,1
55021,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,0.79,2.14,0,2,2,test,2,2,2
55022,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.5,3.01,0,3,3,test,3,3,3
55023,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.53,2.51,0,4,4,test,4,4,4
55024,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.59,2.88,0,5,5,test,5,5,5
55025,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.64,2.69,0,1,1,test,1,1,1
55026,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,0.79,1.95,0,2,2,test,2,2,2
55027,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.86,2.9,0,3,3,test,3,3,3
55028,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.36,2.57,0,4,4,test,4,4,4
55029,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.15,2.42,0,5,5,test,5,5,5
55030,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,0.63,1.72,0,1,1,test,1,1,1
55031,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.48,2.72,0,2,2,test,2,2,2
55032,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.09,2.33,0,3,3,test,3,3,3
55033,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.12,2.43,0,4,4,test,4,4,4
55034,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.74,2.86,0,5,5,test,5,5,5
55035,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,2.19,3.38,0,1,1,test,1,1,1
55036,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,0.94,2.12,0,2,2,test,2,2,2
55037,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.4,2.54,0,3,3,test,3,3,3
55038,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.47,2.63,0,4,4,test,4,4,4
55039,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.33,2.56,0,5,5,test,5,5,5
55040,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.31,2.6,0,1,1,test,1,1,1
55041,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,0.95,2.04,0,2,2,test,2,2,2
55042,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.44,2.66,0,3,3,test,3,3,3
55043,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.51,2.81,1,4,4,test,4,4,4
55044,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,2.56,3.65,0,5,5,test,5,5,5
55045,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.78,3.16,0,1,1,test,1,1,1
55046,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.17,2.59,0,2,2,test,2,2,2
55047,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,0.98,2.14,0,3,3,test,3,3,3
55048,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,0.48,1.68,0,4,4,test,4,4,4
55049,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.91,3.13,0,5,5,test,5,5,5
55050,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,0.53,1.49,0,1,1,test,1,1,1
55051,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.2,2.56,0,2,2,test,2,2,2
55052,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,0.95,2.1,0,3,3,test,3,3,3
55053,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,2.65,3.88,0,4,4,test,4,4,4
55054,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.66,2.8,0,5,5,test,5,5,5
55055,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.66,2.82,0,1,1,test,1,1,1
55056,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.38,2.67,0,2,2,test,2,2,2
55057,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.57,2.7,0,3,3,test,3,3,3
55058,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,0.88,2.14,1,4,4,test,4,4,4
55059,CD-S5B-R3E,CD,S5B-R3E,two-floors-above,1.51,2.89,0,5,5,test,5,5,5
56000,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.44,1.92,0,1,1,1,test,1,1
56001,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.88,2.4,0,2,2,2,test,2,2
56002,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.58,2,0,3,3,3,test,3,3
56003,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.77,2.44,0,4,4,4,test,4,4
56004,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.66,2.18,0,5,5,5,test,5,5
56005,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.38,2.17,0,1,1,1,test,1,1
56006,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.52,2.02,0,2,2,2,test,2,2
56007,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.83,2.22,0,3,3,3,test,3,3
56008,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,0.8,1.28,0,4,4,4,test,4,4
56009,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.27,2.02,0,5,5,5,test,5,5
56010,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.3,1.7,0,1,1,1,test,1,1
56011,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.72,2.2,1,2,2,2,test,2,2
56012,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.6,2.3,0,3,3,3,test,3,3
56013,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.06,1.7,0,4,4,4,test,4,4
56014,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.82,2.5,0,5,5,5,test,5,5
56015,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.91,2.59,0,1,1,1,test,1,1
56016,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.19,1.83,1,2,2,2,test,2,2
56017,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,2.25,2.76,1,3,3,3,test,3,3
56018,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.49,2.04,0,4,4,4,test,4,4
56019,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.01,1.54,0,5,5,5,test,5,5
56020,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.51,2.03,0,1,1,1,test,1,1
56021,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.78,2.4,0,2,2,2,test,2,2
56022,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.35,2.05,0,3,3,3,test,3,3
56023,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,0.79,1.47,0,4,4,4,test,4,4
56024,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.59,2.2,0,5,5,5,test,5,5
56025,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.94,2.42,0,1,1,1,test,1,1
56026,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.46,2.15,0,2,2,2,test,2,2
56027,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,0.57,1.07,1,3,3,3,test,3,3
56028,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.61,1.98,0,4,4,4,test,4,4
56029,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.85,2.3,0,5,5,5,test,5,5
56030,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.42,2.04,0,1,1,1,test,1,1
56031,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.85,2.55,0,2,2,2,test,2,2
56032,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,2.14,2.64,0,3,3,3,test,3,3
56033,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.59,2.25,0,4,4,4,test,4,4
56034,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,2.71,3.23,0,5,5,5,test,5,5
56035,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.7,2.06,1,1,1,1,test,1,1
56036,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.99,2.49,0,2,2,2,test,2,2
56037,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.01,1.67,0,3,3,3,test,3,3
56038,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,2.21,2.9,0,4,4,4,test,4,4
56039,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.78,2.16,0,5,5,5,test,5,5
56040,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.38,1.83,0,1,1,1,test,1,1
56041,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,2.04,2.56,0,2,2,2,test,2,2
56042,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,2.1,2.35,1,3,3,3,test,3,3
56043,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.57,2.09,0,4,4,4,test,4,4
56044,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.78,2.24,1,5,5,5,test,5,5
56045,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,0.97,1.4,1,1,1,1,test,1,1
56046,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.63,2.32,0,2,2,2,test,2,2
56047,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.8,2.45,0,3,3,3,test,3,3
56048,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.5,2,0,4,4,4,test,4,4
56049,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,2.07,2.5,0,5,5,5,test,5,5
56050,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.84,2.45,0,1,1,1,test,1,1
56051,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.63,2.09,0,2,2,2,test,2,2
56052,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.77,2.2,0,3,3,3,test,3,3
56053,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.49,1.88,0,4,4,4,test,4,4
56054,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,0.84,1.51,0,5,5,5,test,5,5
56055,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,0.74,1.57,0,1,1,1,test,1,1
56056,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.91,2.42,0,2,2,2,test,2,2
56057,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.94,2.38,0,3,3,3,test,3,3
56058,MB-S5C-R3E,MB,S5C-R3E,two-floors-above,1.98,2.55,0,4,4,4,test,4,4
57000,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,3.3,3.57,0,5,5,5,test,5,5
57001,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.37,2.79,0,1,1,1,test,1,1
57002,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,1.99,2.45,0,2,2,2,test,2,2
57003,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.92,3.3,0,3,3,3,test,3,3
57004,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.12,2.44,0,4,4,4,test,4,4
57005,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.99,3.38,1,5,5,5,test,5,5
57006,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.64,2.98,0,1,1,1,test,1,1
57007,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.86,3.22,0,2,2,2,test,2,2
57008,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.46,3,1,3,3,3,test,3,3
57009,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.99,3.44,0,4,4,4,test,4,4
57010,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.18,2.6,0,5,5,5,test,5,5
57011,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,3.67,4.05,0,1,1,1,test,1,1
57012,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,1.75,2.22,0,2,2,2,test,2,2
57013,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.54,2.92,1,3,3,3,test,3,3
57014,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,1.96,2.33,0,4,4,4,test,4,4
57015,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,3.46,3.83,1,5,5,5,test,5,5
57016,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.63,3.12,1,1,1,1,test,1,1
57017,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.62,2.99,1,2,2,2,test,2,2
57018,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,1.63,2.15,0,3,3,3,test,3,3
57019,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.52,2.9,0,4,4,4,test,4,4
57020,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,3.15,3.52,0,5,5,5,test,5,5
57021,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,1.49,1.91,0,1,1,1,test,1,1
57022,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,3.66,4.05,0,2,2,2,test,2,2
57023,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.96,3.5,0,3,3,3,test,3,3
57024,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,3.7,4.02,0,4,4,4,test,4,4
57025,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,1.6,2.05,0,5,5,5,test,5,5
57026,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,1.27,1.85,0,1,1,1,test,1,1
57027,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,1.94,2.4,0,2,2,2,test,2,2
57028,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.58,3,0,3,3,3,test,3,3
57029,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,3.17,3.74,1,4,4,4,test,4,4
57030,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.39,2.84,0,5,5,5,test,5,5
57031,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,1.79,2.4,0,1,1,1,test,1,1
57032,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,3.29,3.85,0,2,2,2,test,2,2
57033,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.2,2.65,0,3,3,3,test,3,3
57034,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.58,3.03,0,4,4,4,test,4,4
57035,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.5,2.98,0,5,5,5,test,5,5
57036,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,1.47,1.95,0,1,1,1,test,1,1
57037,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,3.9,4.35,0,2,2,2,test,2,2
57038,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,4.14,4.63,0,3,3,3,test,3,3
57039,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,1.8,2.3,0,4,4,4,test,4,4
57040,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.32,2.8,0,5,5,5,test,5,5
57041,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.28,2.72,0,1,1,1,test,1,1
57042,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.56,3.05,0,2,2,2,test,2,2
57043,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.23,2.75,0,3,3,3,test,3,3
57044,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,3.53,3.92,0,4,4,4,test,4,4
57045,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,1.48,2,0,5,5,5,test,5,5
57046,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.54,3.15,0,1,1,1,test,1,1
57047,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,3.13,3.48,0,2,2,2,test,2,2
57048,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,1.98,2.45,0,3,3,3,test,3,3
57049,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.79,3.22,0,4,4,4,test,4,4
57050,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,3.17,3.75,0,5,5,5,test,5,5
57051,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,1.38,1.78,0,1,1,1,test,1,1
57052,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,1.6,2.02,0,2,2,2,test,2,2
57053,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.84,3.28,0,3,3,3,test,3,3
57054,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,1.82,2.3,0,4,4,4,test,4,4
57055,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.29,2.72,0,5,5,5,test,5,5
57056,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.03,2.45,1,1,1,1,test,1,1
57057,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.42,2.96,0,2,2,2,test,2,2
57058,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,3.15,3.58,0,3,3,3,test,3,3
57059,HD-S5C-R3E,HD,S5C-R3E,two-floors-above,2.92,3.39,0,4,4,4,test,4,4
58000,HH-S5C-R3E,HH,S5C-R3E,two-floors-above,1.54,2.11,0,5,5,5,test,5,5
58001,HH-S5C-R3E,HH,S5C-R3E,two-floors-above,1.71,2.05,0,1,1,1,test,1,1
58002,HH-S5C-R3E,HH,S5C-R3E,two-floors-above,1.73,2.13,0,2,2,2,test,2,2
58003,HH-S5C-R3E,HH,S5C-R3E,two-floors-above,2.35,2.9,0,3,3,3,test,3,3
58004,HH-S5C-R3E,HH,S5C-R3E,two-floors-above,1.9,2.34,0,4,4,4,test,4,4
58005,HH-S5C-R3E,HH,S5C-R3E,two-floors-above,1.44,1.82,0,5,5,5,test,5,5
58006,HH-S5C-R3E,HH,S5C-R3E,two-floors-above,1.25,1.7,0,1,1,1,test,1,1
58007,HH-S5C-R3E,HH,S5C-R3E,two-floors-above,3.3,3.7,1,2,2,2,test,2,2
58008,HH-S5C-R3E,HH,S5C-R3E,two-floors-above,1.14,1.52,0,3,3,3,test,3,3
58009,HH-S5C-R3E,HH,S5C-R3E,two-floors-above,1.93,2.4,1,4,4,4,test,4,4
58010,HH-S5C-R3E,HH,S5C-R3E,two-floors-above,2.28,2.67,1,5,5,5,test,5,5
