,track-id,building,type,position,type-position,x-pos,y-pos,z-pos,floor,noisy,event-start-s,event-end-s
7617,C-038002.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.89,2.6
7618,C-038003.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.68,2.25
7619,C-038004.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,1,1.58,2.2
7620,C-038005.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.98,2.6
7621,C-038006.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.07,2.8
7622,C-038007.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.29,2.86
7623,C-038008.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.86,2.6
7624,C-038009.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.93,2.55
7625,C-038010.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.04,2.6
7626,C-038011.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.23,2.8
7627,C-038012.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.48,3.05
7628,C-038013.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.94,3.55
7629,C-038014.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.64,3.2
7630,C-038015.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.86,2.4
7631,C-038016.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,4.17,4.78
7632,C-038017.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.7,3.3
7633,C-038018.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.82,2.4
7634,C-038019.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.87,2.46
7635,C-038020.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.19,2.8
7636,C-038021.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.93,2.45
7637,C-038022.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.81,2.44
7638,C-038023.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.02,2.6
7639,C-038024.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.18,2.8
7640,C-038025.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.42,2
7641,C-038026.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,1,1.59,2.2
7642,C-038027.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.32,2.9
7643,C-038028.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,1,3,3.58
7644,C-038029.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.03,2.62
7645,C-038030.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,1,1.52,2.06
7646,C-038031.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.31,2.86
7647,C-038032.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,3.65,4.3
7648,C-038033.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,1,2.07,2.6
7649,C-038034.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.16,2.74
7650,C-038035.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.27,2.8
7651,C-038036.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.61,2.2
7652,C-038037.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.11,2.76
7653,C-038038.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.39,2.94
7654,C-038039.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.91,2.5
7655,C-038040.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.58,2.2
7656,C-038041.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.81,2.4
7657,C-038042.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.75,2.4
7658,C-038043.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.07,2.6
7659,C-038044.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.59,2.2
7660,C-038045.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.47,2
7661,C-038046.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.97,2.45
7662,C-038047.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.3,2.9
7663,C-038048.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.49,3.06
7664,C-038049.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,1,1.9,2.46
7665,C-038050.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.41,3
7666,C-038051.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.88,2.4
7667,C-038052.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.26,2.8
7668,C-038053.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.88,2.4
7669,C-038054.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,1,2.57,3.2
7670,C-038055.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.85,3.4
7671,C-038056.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,2.12,2.6
7672,C-038057.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.39,2
7673,C-038058.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.22,1.8
7674,C-038059.m4a,C,HH,S5B-R4E,HH-S5B-R4E,1.7,0.85,1,1,0,1.63,2.2
7675,C-039000.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.3,2.74
7676,C-039001.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.06,2.3
7677,C-039002.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,0.94,2.24
7678,C-039003.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,0.73,1.92
7679,C-039004.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,2,3.4
7680,C-039005.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,0.54,1.88
7681,C-039006.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.3,2.48
7682,C-039007.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.06,2.28
7683,C-039008.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,0.5,1.98
7684,C-039009.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,0.48,1.7
7685,C-039010.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.4,2.65
7686,C-039011.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.14,2.35
7687,C-039012.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.1,2.38
7688,C-039013.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,1,0.54,1.7
7689,C-039014.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.72,2.88
7690,C-039015.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.4,2.7
7691,C-039016.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.48,2.65
7692,C-039017.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.12,2.45
7693,C-039018.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,1,0.88,2.25
7694,C-039019.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.02,2.28
7695,C-039020.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.2,2.64
7696,C-039021.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,2.36,3.75
7697,C-039022.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.4,2.66
7698,C-039023.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,0.4,1.8
7699,C-039024.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.02,2.4
7700,C-039025.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.84,3.22
7701,C-039026.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,1,0.36,1.24
7702,C-039027.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.08,2.3
7703,C-039028.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,0.36,1.48
7704,C-039029.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.3,2.9
7705,C-039030.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.72,3.2
7706,C-039031.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.42,2.76
7707,C-039032.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,2.34,3.5
7708,C-039033.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.05,2.18
7709,C-039034.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,0.88,2.28
7710,C-039035.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.18,2.6
7711,C-039036.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,1,0.5,1.75
7712,C-039037.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.2,2.46
7713,C-039038.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.35,2.75
7714,C-039039.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1,2.6
7715,C-039040.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,1,1.12,2.42
7716,C-039041.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.68,3.04
7717,C-039042.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,0.39,1.39
7718,C-039043.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,0.74,2.1
7719,C-039044.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1,2.55
7720,C-039045.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.63,3.22
7721,C-039046.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.33,2.85
7722,C-039047.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.18,2.65
7723,C-039048.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,1,0.96,2.42
7724,C-039049.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.5,2.9
7725,C-039050.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.44,2.78
7726,C-039051.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,0.62,2.05
7727,C-039052.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,0.82,2.18
7728,C-039053.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,0.5,1.8
7729,C-039054.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.32,2.8
7730,C-039055.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.48,2.8
7731,C-039056.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.88,3.35
7732,C-039057.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.35,2.55
7733,C-039058.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,0,1.34,2.84
7734,C-039059.m4a,C,CD,S5B-R4E,CD-S5B-R4E,1.7,0.85,1,1,1,1.2,2.62
7735,C-040000.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.74,2.26
7736,C-040001.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,1,2.21,2.8
7737,C-040002.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.66,2.18
7738,C-040003.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,1,1.24,1.76
7739,C-040004.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,1,1.22,1.78
7740,C-040005.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.8,2.36
7741,C-040006.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,1,1.43,2.05
7742,C-040007.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.8,2.34
7743,C-040008.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.34,1.86
7744,C-040009.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,2.72,3.26
7745,C-040010.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.88,2.35
7746,C-040011.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,1,1.24,1.85
7747,C-040012.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.34,1.92
7748,C-040013.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.73,2.38
7749,C-040014.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.64,2.2
7750,C-040015.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,1,0.8,1.42
7751,C-040016.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,2.08,2.64
7752,C-040017.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.34,1.88
7753,C-040018.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,1,1.65,2.15
7754,C-040019.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.8,2.38
7755,C-040020.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.37,1.9
7756,C-040021.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,0.36,0.94
7757,C-040022.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,0.88,1.4
7758,C-040023.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.54,2.05
7759,C-040024.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.49,2
7760,C-040025.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.34,1.9
7761,C-040026.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.72,2.22
7762,C-040027.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.99,2.5
7763,C-040028.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.58,2.16
7764,C-040029.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.44,1.98
7765,C-040030.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.14,1.68
7766,C-040031.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.14,1.8
7767,C-040032.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.48,2
7768,C-040033.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.59,2.16
7769,C-040034.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.42,2
7770,C-040035.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,1,1.61,2.16
7771,C-040036.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,1,1.23,1.74
7772,C-040037.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.73,2.4
7773,C-040038.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,0.7,1.22
7774,C-040039.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,0.98,1.5
7775,C-040040.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,0.97,1.55
7776,C-040041.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.1,1.66
7777,C-040042.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.13,1.7
7778,C-040043.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.7,2.36
7779,C-040044.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.63,2.24
7780,C-040045.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,0.74,1.38
7781,C-040046.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,0.42,1
7782,C-040047.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,0.74,1.54
7783,C-040048.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.13,1.62
7784,C-040049.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.12,1.66
7785,C-040050.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.71,2.25
7786,C-040051.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.52,2.06
7787,C-040052.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.32,1.9
7788,C-040053.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.05,1.6
7789,C-040054.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,2.2,2.8
7790,C-040055.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.79,2.35
7791,C-040056.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,0.98,1.58
7792,C-040057.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,0.64,1.22
7793,C-040058.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.9,2.6
7794,C-040059.m4a,C,MB,S5C-R4E,MB-S5C-R4E,-1.8,-1.35,1,1,0,1.56,2.12
7795,C-041000.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.22,2.85
7796,C-041001.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,1.45,2.2
7797,C-041002.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.1,2.78
7798,C-041003.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,1,2.58,3.14
7799,C-041004.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,1.7,2.4
7800,C-041005.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,1.63,2.25
7801,C-041006.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,3.13,3.8
7802,C-041007.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,1.37,2.2
7803,C-041008.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,4.02,4.72
7804,C-041009.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,1.57,2.26
7805,C-041010.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,1.12,1.68
7806,C-041011.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,3.5,4.2
7807,C-041012.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.38,2.92
7808,C-041013.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.3,2.88
7809,C-041014.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,3,3.65
7810,C-041015.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,1,1.74,2.42
7811,C-041016.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,1,1.66,2.16
7812,C-041017.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.48,3.1
7813,C-041018.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,1,1.92,2.6
7814,C-041019.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,1,2.67,3.16
7815,C-041020.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,1.31,1.92
7816,C-041021.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,1.66,2.4
7817,C-041022.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,1,3,3.6
7818,C-041023.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,1,1.92,2.6
7819,C-041024.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.14,2.68
7820,C-041025.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.06,2.66
7821,C-041026.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,1,2.92,4
7822,C-041027.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,1.98,2.74
7823,C-041028.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.06,2.8
7824,C-041029.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,1,1.92,2.62
7825,C-041030.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,1.53,2.2
7826,C-041031.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.14,2.74
7827,C-041032.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,1.3,2
7828,C-041033.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.56,3.2
7829,C-041034.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.02,2.76
7830,C-041035.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,1,0.76,1.47
7831,C-041036.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,1,2.52,3.2
7832,C-041037.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.91,3.78
7833,C-041038.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.51,3.42
7834,C-041039.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,3.33,4.1
7835,C-041040.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.75,3.4
7836,C-041041.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.64,3.3
7837,C-041042.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2,2.8
7838,C-041043.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.09,2.8
7839,C-041044.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,1.96,2.63
7840,C-041045.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.97,3.6
7841,C-041046.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,1,2.09,3
7842,C-041047.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,1.54,2.24
7843,C-041048.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.48,3.1
7844,C-041049.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,1,3.2,3.7
7845,C-041050.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,1.66,2.4
7846,C-041051.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,1,1.59,2.25
7847,C-041052.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,1,2.45,3.14
7848,C-041053.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,1.59,2.35
7849,C-041054.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,3.42,4.1
7850,C-041055.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,1,2.82,3.4
7851,C-041056.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.08,2.72
7852,C-041057.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,0.93,1.64
7853,C-041058.m4a,C,HD,S5C-R4E,HD-S5C-R4E,-1.8,-1.35,1,1,0,2.99,3.9
